User ID,Resource ID,Ratings,Time Spent (minutes),Topics/Subjects of Interest,Preferred Learning Formats,Learning Goals/Objectives,Publication Year,Citation Count,Popularity Score
1506,989,1.33087703958972,106,Music Composition,Interactive,Gain new skills,2015,657,5.00472255723261
1506,1381,4.504399293066798,43,Sociology,Interactive,Gain new skills,2004,402,9.075762839869329
1506,747,3.110862166720089,20,Forensic Science,Text,Advance career,2012,385,5.834550055495358
1506,1734,3.502740424749109,39,Linguistics,Video,Gain new skills,2017,762,0.9311398425969375
1506,639,2.0405114121698364,47,Law,Text,Gain new skills,2019,314,3.6889917825726593
1506,1047,1.9216853676738683,107,Machine Learning,Text,Personal interest,2019,333,6.894379750418711
1506,357,3.408617740505198,43,Cryptocurrency Trading,Text,Advance career,2001,28,0.44332363847149336
1506,1970,4.398803983049264,53,Architecture,Interactive,Advance career,2014,577,7.437939742720951
1506,882,3.727012643053378,99,Communication Studies,Text,Advance career,2017,775,2.8160098092528605
1506,796,4.544188230780746,98,Artificial Intelligence,Interactive,Gain new skills,2002,453,0.4829623064558852
1507,54,4.575938311850875,36,Psychology,Text,Gain new skills,2021,864,2.6518201458024624
1507,1757,1.509980504354326,99,Physics,Interactive,Gain new skills,2017,593,4.182781199961441
1507,1979,1.3767153238075656,39,Wilderness Survival,Video,Personal interest,2017,716,7.748035200136798
1507,1248,4.913522478905979,58,Statistics,Video,Personal interest,2008,105,8.867480213224429
1507,1921,4.617382376866409,44,Game Theory,Video,Advance career,2003,80,5.351148559289714
1507,405,1.88695629094265,56,Fashion Design,Text,Personal interest,2016,197,6.455727648970838
1507,1449,4.594688247609684,44,Journalism,Video,Advance career,2008,958,7.850126845523217
1508,296,3.93733230524032,84,Urban Planning,Interactive,Gain new skills,2002,371,1.9382012427657391
1508,1495,4.703501924331846,55,Psychology,Video,Gain new skills,2020,632,9.171207985462615
1508,939,1.7703295850732288,11,Agriculture,Video,Gain new skills,2001,829,1.1669327624838177
1508,104,4.887509524976598,88,Statistics,Video,Personal interest,2001,405,0.8398287506188851
1508,1639,3.205894021177939,34,Human Rights,Text,Gain new skills,2022,274,6.674553214359692
1508,1790,4.806828519648041,79,Public Health,Text,Personal interest,2002,608,3.967746195259166
1508,29,3.670069383491441,67,Nutrition,Text,Gain new skills,2015,942,9.566711143522165
1508,597,3.4448340803734667,21,Education,Text,Gain new skills,2022,997,4.204985199285577
1508,1806,4.27616804451152,21,Game Theory,Text,Advance career,2005,847,3.654664454826314
1508,180,1.377424363301198,13,Education,Video,Gain new skills,2011,63,4.176332448880452
1508,1479,4.652040956755572,114,Nutrition,Interactive,Gain new skills,2000,792,1.8015073335930176
1508,207,1.7606310692232792,73,Wilderness Survival,Video,Advance career,2015,985,3.9307666441073663
1508,1773,2.108123758447479,91,Ethics,Interactive,Advance career,2022,591,4.237290183372489
1508,1165,3.0265473053056917,43,Entrepreneurship,Interactive,Advance career,2015,940,1.8927217130838236
1509,387,1.0668102266114683,80,Artificial Intelligence,Text,Gain new skills,2006,834,7.3232399085457525
1509,66,1.0376293020617058,67,Business Administration,Video,Advance career,2018,800,0.8937732146605493
1509,1427,3.0166999133014856,72,Sports Science,Video,Gain new skills,2016,592,6.806677905060747
1509,328,4.719832049004236,62,Theater Arts,Text,Gain new skills,2015,51,6.518958844275492
1509,171,2.5667553268098366,96,Urban Planning,Interactive,Advance career,2002,281,0.7035110832256808
1509,1985,1.3448858385031373,91,Physics,Video,Gain new skills,2003,610,7.347979840467936
1509,1868,1.925008392364877,52,Forensic Science,Video,Advance career,2015,950,2.057483760623059
1509,705,3.714072476399384,54,Electrical Engineering,Text,Advance career,2003,887,8.146194541117609
1509,1770,2.1821794227045737,73,Mechanical Engineering,Video,Gain new skills,2021,791,5.25693444507506
1510,360,4.650182543693473,76,Environmental Science,Video,Advance career,2004,500,2.9607269381823076
1510,1959,2.0725403380019167,102,Game Design,Interactive,Advance career,2010,844,0.028746068303249217
1510,1554,4.778603566649588,116,Geology,Interactive,Advance career,2020,855,0.6986033408165881
1510,344,2.845204502312308,113,Cryptography,Text,Advance career,2005,371,9.364668220402269
1510,248,4.775272795006799,109,Architecture,Interactive,Personal interest,2016,922,4.937390864669195
1510,1361,4.632589150367725,48,Public Relations,Text,Gain new skills,2006,876,7.687652901623538
1510,232,4.31914192162246,117,Astronomy,Video,Gain new skills,2016,137,3.6750541744750653
1510,1218,1.6277855286471317,67,Photography,Text,Personal interest,2004,265,8.73269300197212
1510,1423,3.9608778085925938,50,Chemistry,Text,Gain new skills,2017,154,5.656244203273509
1510,522,2.2638856008106103,56,Conflict Resolution,Interactive,Advance career,2018,247,7.873914010095615
1510,1771,4.564499207536933,65,Biology,Text,Personal interest,2006,739,8.685508066768474
1510,1773,4.053747963641284,57,Robotics,Video,Advance career,2022,591,4.237290183372489
1510,794,1.8147206781826235,74,Film Studies,Interactive,Personal interest,2004,930,1.0842857412609508
1511,1416,2.8162938022176336,27,Data Science,Text,Personal interest,2002,590,0.8892770213774492
1511,362,1.2147706286075994,67,Theater Arts,Interactive,Gain new skills,2003,886,8.806521326326282
1511,446,1.1689282442719835,13,Supply Chain Management,Interactive,Personal interest,2002,606,8.574258226603723
1511,356,2.4587495824195087,52,Cryptography,Text,Personal interest,2022,385,7.3826569153208945
1511,1860,4.332068624928718,49,Organizational Behavior,Interactive,Gain new skills,2008,698,5.430661821000867
1511,1687,3.0386105883226318,30,Public Relations,Text,Personal interest,2002,924,7.284940939700862
1511,156,2.2703004965025237,112,Sociology,Text,Gain new skills,2006,955,8.17333639020729
1511,1705,3.2805512068291987,64,Mechanical Engineering,Interactive,Personal interest,2006,37,1.9973433246856487
1511,715,1.4142209745632155,7,Environmental Science,Text,Advance career,2000,47,2.8917769776223223
1512,1694,2.803430136236972,5,Pharmacology,Video,Advance career,2009,505,9.78623680930812
1512,556,1.3738817990265662,38,Anthropology,Interactive,Personal interest,2015,67,3.3671864605775936
1512,1608,3.564071910780215,101,Education,Text,Personal interest,2006,653,4.621181604944278
1512,1857,4.212491405974991,19,Quantum Mechanics,Video,Advance career,2009,274,1.709305211645833
1512,1528,2.959635810066704,79,Marine Biology,Text,Personal interest,2013,203,9.286628828214123
1512,966,2.441441014541514,81,International Relations,Video,Gain new skills,2004,310,4.816162861901102
1512,1811,2.7853980820609414,96,Quantum Mechanics,Interactive,Personal interest,2009,369,3.016389500910397
1512,1820,2.188791263377933,105,Paleontology,Interactive,Personal interest,2014,44,4.77104799005109
1512,1352,3.612689399852147,80,Cultural Studies,Video,Advance career,2021,527,2.6638018935076966
1512,169,4.662617226965296,99,Quantum Computing,Text,Advance career,2013,352,5.7729835204294835
1512,426,3.306829877453965,25,Nutrition,Text,Advance career,2000,726,0.024694682724133443
1512,81,3.933848032427261,15,Human Resources Management,Interactive,Advance career,2005,822,5.904857084867547
1512,1235,1.6049417560904202,48,Communication Studies,Interactive,Gain new skills,2012,935,5.868302105959467
1512,322,3.734985378885675,14,Geography,Interactive,Gain new skills,2005,671,6.977505336173788
1513,1106,1.3899499261700798,9,Quantum Computing,Video,Personal interest,2008,830,4.696065537311585
1513,789,2.2865663218247256,87,English Language,Text,Personal interest,2001,497,3.5282343178024456
1513,1587,3.547042065590679,33,Architecture,Video,Personal interest,2017,424,4.077883732384899
1513,734,3.828095792240082,56,Biochemistry,Text,Advance career,2013,676,0.09745503727463634
1513,554,4.977654543340108,46,Linguistics,Video,Personal interest,2011,181,4.548982586329524
1513,413,4.057808066310647,42,Public Relations,Interactive,Advance career,2018,386,6.262028502804751
1513,1752,4.1612007311156205,38,Supply Chain Management,Interactive,Gain new skills,2018,548,2.976767351305857
1513,887,4.784645339932292,20,Art History,Video,Advance career,2003,204,9.546466893625224
1513,348,4.768257485034772,110,Quantum Computing,Interactive,Gain new skills,2003,533,3.28796095137456
1514,1247,4.47840612870117,83,Computer Science,Video,Advance career,2017,691,0.5484393480635941
1514,1935,3.989658792823862,29,Architecture,Interactive,Advance career,2021,801,1.349619824518894
1514,641,4.447139521753721,116,Genetics,Video,Gain new skills,2005,176,7.8353295404817125
1514,189,2.7410242267070517,91,Chemistry,Interactive,Gain new skills,2004,838,4.560385395534274
1514,919,4.052411935556973,31,Economics,Video,Gain new skills,2005,136,6.810793741739271
1514,1862,4.243345090495142,51,Mechanical Engineering,Video,Gain new skills,2000,767,2.0833481935375584
1514,1506,1.8856729547134128,85,Music Composition,Video,Advance career,2019,151,3.0486666842335532
1514,635,1.0435440348256098,26,Geology,Text,Personal interest,2008,614,6.1199458777376
1514,306,1.993371559778705,5,Entrepreneurship,Interactive,Personal interest,2022,923,1.505224288708944
1514,218,3.5558208780975806,75,Human Resources Management,Interactive,Personal interest,2020,549,6.915258732664581
1514,1679,3.8627144034904224,61,Neurobiology,Text,Gain new skills,2006,89,1.6885061334567064
1514,45,2.5151869078491718,17,Supply Chain Management,Interactive,Personal interest,2016,679,9.268921521746584
1514,1569,3.7243348023922778,25,Renewable Energy,Interactive,Gain new skills,2007,632,3.1614531813144775
1515,19,2.143635367559633,28,Education,Text,Advance career,2018,35,9.002862941998508
1515,433,1.0020065137606524,80,Engineering,Text,Personal interest,2007,908,0.08012078570821979
1515,1857,3.922247702534111,68,Zoology,Interactive,Gain new skills,2009,274,1.709305211645833
1515,1063,1.4670477536248177,26,Political Science,Interactive,Advance career,2004,635,8.311480669743503
1515,1070,1.779413657761769,102,Fashion Design,Video,Personal interest,2018,927,6.8282779754629885
1515,845,4.569778078972208,109,Communication Studies,Interactive,Personal interest,2017,741,4.216177956940546
1516,1465,3.73990566017116,83,Public Relations,Text,Advance career,2013,386,9.229712221871193
1516,497,3.2342066593155443,56,Choreography,Interactive,Advance career,2010,178,9.289482654466534
1516,576,3.73679219577002,9,Entrepreneurship,Interactive,Personal interest,2005,742,4.945989813008396
1516,237,2.2568533610954566,120,Environmental Science,Video,Advance career,2006,525,2.3625848437818195
1516,9,3.109147795167577,19,Nutrition,Interactive,Advance career,2000,306,8.195384551170218
1516,904,2.6368087939893723,69,Organizational Behavior,Interactive,Gain new skills,2020,986,6.476303806302246
1516,1532,3.90613902695116,61,Ethics,Interactive,Personal interest,2011,734,2.707097333708922
1516,900,3.141477955314969,49,Ethics,Text,Gain new skills,2020,733,5.998335102862287
1516,1146,2.0406658893954672,45,Sociology,Video,Advance career,2013,570,1.9267926754681552
1517,1278,3.355226301069495,66,Deep Learning,Video,Advance career,2011,840,8.80803116755626
1517,661,2.606569621344253,117,Architecture,Video,Gain new skills,2012,694,7.042061779001249
1517,147,1.3641836963912102,66,Developmental Psychology,Video,Advance career,2009,734,6.597699877616514
1517,1062,4.646237376134702,52,Environmental Science,Text,Gain new skills,2021,930,3.1070509819069203
1517,1599,2.907264658774318,19,Nutrition,Video,Gain new skills,2010,774,9.491509583334379
1517,1153,4.252513329364773,76,Robotics,Interactive,Advance career,2013,348,3.157317257914091
1517,1676,4.934843466599148,72,Sports Science,Video,Gain new skills,2015,865,7.8132548690774435
1517,1370,1.5339744972816796,115,Human Rights,Video,Advance career,2018,185,2.4322187225776903
1517,1275,4.250837284129389,70,Agriculture,Interactive,Personal interest,2003,706,1.8014384949909967
1517,1906,1.4925221677307832,82,Choreography,Text,Gain new skills,2004,238,4.055936378228581
1518,1699,3.801217613600175,5,Paleontology,Interactive,Advance career,2016,624,2.409781264344013
1518,37,2.513991639833648,52,Cognitive Science,Video,Advance career,2009,16,7.5651427179452195
1518,1778,2.846799110501225,28,Supply Chain Management,Text,Personal interest,2000,556,5.799602792004672
1518,1001,1.7592353000484289,99,Cryptography,Text,Advance career,2009,330,5.6152861360975015
1518,584,1.4074325058029644,83,Operations Management,Text,Gain new skills,2001,49,2.4138352460405677
1518,1345,4.237645373791425,94,Linguistics,Video,Advance career,2020,494,9.573673192298175
1518,1812,3.6220724919575673,61,Pharmacology,Text,Gain new skills,2005,205,0.07846098964851445
1518,1210,2.4115655889144074,86,Neurobiology,Text,Personal interest,2019,358,2.0643043788101503
1518,1562,3.2602087838008256,84,Geology,Interactive,Gain new skills,2014,317,6.711839269547285
1518,1108,3.1486818607073426,34,Film Studies,Text,Personal interest,2005,194,0.5432897456190777
1518,1425,2.948296740129196,54,Linguistics,Text,Personal interest,2013,503,1.6380828746587495
1518,574,1.7252472468092028,89,Nutrition,Video,Gain new skills,2016,744,1.6532904302613283
1518,1591,3.918971639882504,84,Environmental Science,Interactive,Advance career,2001,489,6.003850655009105
1519,1921,2.629614643005282,36,Art History,Video,Gain new skills,2003,80,5.351148559289714
1519,1918,4.604297130807742,60,Macroeconomics,Interactive,Gain new skills,2010,236,8.535310198025153
1519,994,2.0960536364060864,83,Physics,Interactive,Gain new skills,2008,663,0.1997369905442259
1519,1915,3.582376815859041,40,Genetics,Video,Advance career,2004,552,9.304113153161763
1519,26,3.705154916831709,65,Developmental Psychology,Text,Personal interest,2022,419,2.052371928999025
1519,1369,3.3351290999262826,73,Music Theory,Video,Personal interest,2009,24,1.5726929619299301
1519,130,4.049425122730197,38,Medicine,Text,Gain new skills,2009,675,8.562173035509073
1519,1652,2.616244727829561,17,Anthropology,Interactive,Personal interest,2013,654,2.872310740566114
1519,1015,3.4298052214584898,70,Microeconomics,Text,Gain new skills,2021,6,7.128316473366758
1519,806,3.251588737496547,86,Zoology,Interactive,Advance career,2011,894,5.327988959770813
1519,1328,4.957438600331591,30,Communication Studies,Interactive,Gain new skills,2010,930,5.071522475824224
1520,1681,2.32298060374832,53,Organizational Behavior,Interactive,Gain new skills,2015,826,7.31423936374317
1520,1412,2.19434378405499,117,Sports Science,Interactive,Advance career,2019,511,4.990103099324227
1520,1285,2.867392680219927,31,Entrepreneurship,Interactive,Gain new skills,2008,839,0.0038528976344032184
1520,837,4.826357335594928,20,Ethics,Interactive,Advance career,2002,873,0.18910754690812825
1520,1257,2.84739199429538,71,Public Health,Video,Gain new skills,2005,693,9.108627487784842
1520,1092,2.35593718170983,106,History,Video,Personal interest,2015,694,7.328281098788924
